date,hour,location_id,location_name,zone,congestion_score,avg_speed_kmph,violations,accident_count,accident_severity,rain_flag,crowd_score,special_event,historical_risk,risk_score,risk_level
2025-03-17,19,J001,Variety Square,Sitabuldi,51.3,37.9,11,0,0,0,75.5,0,44.6,43.95,Yellow
2025-03-17,19,J002,Panchsheel Square,Sitabuldi,60.1,28.5,15,0,0,0,76.7,0,47.1,46.91,Yellow
2025-03-17,19,J003,Jhansi Rani Square,Sitabuldi,37.4,33.3,9,0,0,0,24.0,0,40.9,30.36,Yellow
2025-03-17,19,J004,GPO Square,Sitabuldi,77.9,29.3,10,0,0,0,76.1,0,54.7,52.53,Orange
2025-03-17,19,J005,Zero Mile,Sitabuldi,62.2,23.9,7,0,0,0,68.2,0,42.5,41.54,Yellow
2025-03-17,19,J006,Munje Square,Sitabuldi,83.9,23.4,15,0,0,0,83.9,0,37.9,54.66,Orange
2025-03-17,20,J001,Variety Square,Sitabuldi,31.6,33.5,1,0,0,0,26.3,0,51.1,17.47,Green
2025-03-17,20,J002,Panchsheel Square,Sitabuldi,28.6,29.3,4,0,0,1,48.7,0,61.7,31.97,Yellow
2025-03-17,20,J003,Jhansi Rani Square,Sitabuldi,29.5,39.6,2,0,0,1,47.1,0,33.9,27.62,Yellow
2025-03-17,20,J004,GPO Square,Sitabuldi,30.0,41.2,4,0,0,0,0.0,0,37.6,16.87,Green
2025-03-17,20,J005,Zero Mile,Sitabuldi,38.7,30.6,7,0,0,0,24.1,0,38.6,27.64,Yellow
2025-03-17,20,J006,Munje Square,Sitabuldi,54.6,30.5,3,0,0,0,38.4,0,43.5,28.8,Yellow
2025-03-18,8,J001,Variety Square,Sitabuldi,36.1,32.2,8,0,0,0,33.0,0,46.4,30.1,Yellow
2025-03-18,8,J002,Panchsheel Square,Sitabuldi,93.2,21.1,15,0,0,0,74.3,0,37.6,55.97,Orange
2025-03-18,8,J003,Jhansi Rani Square,Sitabuldi,61.3,30.5,12,0,0,0,70.2,0,38.9,45.86,Yellow
2025-03-18,8,J004,GPO Square,Sitabuldi,66.8,26.7,11,0,0,0,42.2,0,42.8,43.52,Yellow
2025-03-18,8,J005,Zero Mile,Sitabuldi,83.0,30.1,7,0,0,0,51.4,0,54.3,45.84,Yellow
2025-03-18,8,J006,Munje Square,Sitabuldi,66.7,33.6,8,0,0,0,75.3,0,47.2,45.67,Yellow
2025-03-18,9,J001,Variety Square,Sitabuldi,57.9,28.1,11,0,0,0,85.7,0,53.1,47.87,Yellow
2025-03-18,9,J002,Panchsheel Square,Sitabuldi,85.2,24.3,11,0,0,0,63.0,0,42.3,52.12,Orange
2025-03-18,9,J003,Jhansi Rani Square,Sitabuldi,47.9,29.6,11,0,0,0,55.5,0,35.9,39.49,Yellow
2025-03-18,9,J004,GPO Square,Sitabuldi,74.2,23.7,5,0,0,0,86.2,0,32.1,44.29,Yellow
2025-03-18,9,J005,Zero Mile,Sitabuldi,83.2,21.4,7,0,0,1,55.5,1,43.4,58.2,Orange
2025-03-18,9,J006,Munje Square,Sitabuldi,80.9,21.7,12,0,0,0,80.4,0,65.4,54.61,Orange
2025-03-18,10,J001,Variety Square,Sitabuldi,42.2,32.1,3,0,0,1,27.4,0,41.8,30.37,Yellow
2025-03-18,10,J002,Panchsheel Square,Sitabuldi,21.8,42.7,3,0,0,0,32.8,0,47.6,18.32,Green
2025-03-18,10,J003,Jhansi Rani Square,Sitabuldi,39.1,41.2,3,0,0,0,16.2,0,22.4,19.79,Green
2025-03-18,10,J004,GPO Square,Sitabuldi,59.1,32.8,5,0,0,0,41.6,0,5.3,31.73,Yellow
2025-03-18,10,J005,Zero Mile,Sitabuldi,15.3,43.1,3,0,0,0,0.0,0,32.7,10.72,Green
2025-03-18,10,J006,Munje Square,Sitabuldi,24.4,46.8,1,0,0,0,31.8,0,30.5,15.12,Green
2025-03-18,13,J001,Variety Square,Sitabuldi,35.6,33.7,1,0,0,0,46.9,0,43.9,21.4,Green
2025-03-18,13,J002,Panchsheel Square,Sitabuldi,67.1,28.1,6,0,0,0,30.0,0,52.5,36.26,Yellow
2025-03-18,13,J003,Jhansi Rani Square,Sitabuldi,63.2,27.9,2,0,0,0,36.5,0,26.8,28.78,Yellow
2025-03-18,13,J004,GPO Square,Sitabuldi,37.6,37.1,4,0,0,0,31.6,0,35.4,23.79,Green
2025-03-18,13,J005,Zero Mile,Sitabuldi,59.9,29.0,3,0,0,0,35.4,0,27.8,29.17,Yellow
2025-03-18,13,J006,Munje Square,Sitabuldi,32.0,43.2,2,0,0,0,18.6,0,33.5,17.07,Green
2025-03-18,17,J001,Variety Square,Sitabuldi,75.9,28.6,4,0,0,1,48.6,0,42.7,45.18,Yellow
2025-03-18,17,J002,Panchsheel Square,Sitabuldi,67.1,32.5,5,0,0,0,55.0,0,70.9,39.44,Yellow
2025-03-18,17,J003,Jhansi Rani Square,Sitabuldi,23.9,40.3,7,0,0,0,65.9,0,27.8,28.93,Yellow
2025-03-18,17,J004,GPO Square,Sitabuldi,68.3,21.7,16,0,0,0,39.0,0,33.7,43.04,Yellow
2025-03-18,17,J005,Zero Mile,Sitabuldi,97.7,10.7,9,0,0,0,67.9,0,48.7,55.44,Orange
2025-03-18,17,J006,Munje Square,Sitabuldi,69.8,27.3,9,0,0,0,20.2,0,38.4,39.38,Yellow
2025-03-18,18,J001,Variety Square,Sitabuldi,77.8,24.7,7,0,0,0,58.0,0,48.5,44.97,Yellow
2025-03-18,18,J002,Panchsheel Square,Sitabuldi,84.6,19.8,10,0,0,1,61.9,0,47.2,59.03,Orange
2025-03-18,18,J003,Jhansi Rani Square,Sitabuldi,65.1,23.5,9,0,0,0,88.4,0,63.1,49.44,Yellow
2025-03-18,18,J004,GPO Square,Sitabuldi,57.8,32.8,13,0,0,0,51.5,0,58.4,42.97,Yellow
2025-03-18,18,J005,Zero Mile,Sitabuldi,86.0,20.7,9,0,0,0,46.2,0,33.3,47.9,Yellow
2025-03-18,18,J006,Munje Square,Sitabuldi,67.4,31.9,6,0,0,0,91.4,0,28.6,44.38,Yellow
2025-03-18,19,J001,Variety Square,Sitabuldi,59.9,26.6,10,0,0,0,67.4,0,48.6,45.52,Yellow
2025-03-18,19,J002,Panchsheel Square,Sitabuldi,71.2,26.6,11,0,0,0,23.4,0,30.0,41.36,Yellow
2025-03-18,19,J003,Jhansi Rani Square,Sitabuldi,69.6,20.0,10,0,0,1,49.5,0,44.9,52.54,Orange
2025-03-18,19,J004,GPO Square,Sitabuldi,55.6,28.3,10,0,0,0,99.6,0,21.0,47.67,Yellow
2025-03-18,19,J005,Zero Mile,Sitabuldi,84.7,18.7,11,0,0,0,68.9,0,47.0,53.11,Orange
2025-03-18,19,J006,Munje Square,Sitabuldi,67.4,31.8,6,0,0,0,49.2,0,34.1,38.29,Yellow
2025-03-18,20,J001,Variety Square,Sitabuldi,38.3,36.6,0,0,0,0,53.0,0,58.9,22.38,Green
2025-03-18,20,J002,Panchsheel Square,Sitabuldi,53.5,36.3,2,0,0,0,87.2,0,23.8,33.33,Yellow
2025-03-18,20,J003,Jhansi Rani Square,Sitabuldi,52.9,31.8,5,0,0,0,50.2,0,82.8,35.03,Yellow
2025-03-18,20,J004,GPO Square,Sitabuldi,24.0,49.0,1,0,0,0,40.1,0,36.0,16.5,Green
2025-03-18,20,J005,Zero Mile,Sitabuldi,34.8,36.4,6,0,0,1,52.4,0,28.8,35.74,Yellow
2025-03-18,20,J006,Munje Square,Sitabuldi,22.3,37.1,5,0,0,0,65.0,0,49.6,26.43,Yellow
2025-03-19,8,J001,Variety Square,Sitabuldi,88.7,22.1,8,0,0,0,58.3,0,50.2,49.87,Yellow
2025-03-19,8,J002,Panchsheel Square,Sitabuldi,67.3,23.4,6,0,0,0,59.0,0,53.9,40.72,Yellow
2025-03-19,8,J003,Jhansi Rani Square,Sitabuldi,63.4,31.1,8,0,0,0,66.0,0,39.3,42.87,Yellow
2025-03-19,8,J004,GPO Square,Sitabuldi,100.0,18.0,7,0,0,0,70.2,0,42.2,53.15,Orange
2025-03-19,8,J005,Zero Mile,Sitabuldi,76.0,27.0,9,0,0,1,98.3,0,39.2,60.01,Orange
2025-03-19,8,J006,Munje Square,Sitabuldi,52.9,30.1,8,0,0,0,59.4,0,48.0,39.19,Yellow
2025-03-19,9,J001,Variety Square,Sitabuldi,57.6,26.0,12,0,0,0,66.9,0,30.2,43.83,Yellow
2025-03-19,9,J002,Panchsheel Square,Sitabuldi,67.8,14.1,9,0,0,0,41.1,0,52.2,42.62,Yellow
2025-03-19,9,J003,Jhansi Rani Square,Sitabuldi,71.4,22.2,9,0,0,0,75.3,0,57.4,49.07,Yellow
2025-03-19,9,J004,GPO Square,Sitabuldi,84.3,18.8,10,0,0,0,63.9,0,36.2,51.69,Orange
2025-03-19,9,J005,Zero Mile,Sitabuldi,80.2,23.2,9,0,0,0,47.4,0,47.5,47.04,Yellow
2025-03-19,9,J006,Munje Square,Sitabuldi,66.1,24.7,2,0,0,0,74.4,0,36.0,35.78,Yellow
2025-03-19,10,J001,Variety Square,Sitabuldi,43.0,40.4,1,0,0,0,34.2,0,52.0,22.11,Green
2025-03-19,10,J002,Panchsheel Square,Sitabuldi,12.5,44.4,3,0,0,1,41.6,0,46.6,23.82,Green
2025-03-19,10,J003,Jhansi Rani Square,Sitabuldi,6.3,52.4,0,0,0,0,66.6,0,38.9,13.81,Green
2025-03-19,10,J004,GPO Square,Sitabuldi,73.3,27.9,3,0,0,0,42.4,0,48.8,35.28,Yellow
2025-03-19,10,J005,Zero Mile,Sitabuldi,43.9,33.9,3,0,0,0,37.2,1,44.3,30.72,Yellow
2025-03-19,10,J006,Munje Square,Sitabuldi,54.5,30.1,2,0,0,0,31.6,0,48.4,26.49,Yellow
2025-03-19,13,J001,Variety Square,Sitabuldi,27.9,40.3,2,0,0,0,42.6,0,64.7,21.01,Green
2025-03-19,13,J002,Panchsheel Square,Sitabuldi,60.5,24.7,5,0,0,1,6.3,0,46.3,35.9,Yellow
2025-03-19,13,J003,Jhansi Rani Square,Sitabuldi,48.2,35.0,3,0,0,0,53.2,0,31.2,28.5,Yellow
2025-03-19,13,J004,GPO Square,Sitabuldi,16.3,41.5,2,0,0,1,39.4,0,37.8,22.68,Green
2025-03-19,13,J005,Zero Mile,Sitabuldi,48.1,31.5,1,0,0,0,41.1,1,22.1,28.46,Yellow
2025-03-19,13,J006,Munje Square,Sitabuldi,24.5,36.2,4,0,0,0,0.0,0,24.8,14.58,Green
2025-03-19,17,J001,Variety Square,Sitabuldi,68.3,28.4,5,0,0,0,58.1,0,51.4,39.27,Yellow
2025-03-19,17,J002,Panchsheel Square,Sitabuldi,69.2,27.3,13,0,0,0,48.6,0,35.3,44.81,Yellow
2025-03-19,17,J003,Jhansi Rani Square,Sitabuldi,46.5,32.4,8,0,0,0,49.8,0,36.5,35.25,Yellow
2025-03-19,17,J004,GPO Square,Sitabuldi,75.8,16.7,8,0,0,1,60.8,0,27.0,52.2,Orange
2025-03-19,17,J005,Zero Mile,Sitabuldi,65.0,33.1,5,0,0,0,53.2,0,34.6,36.71,Yellow
2025-03-19,17,J006,Munje Square,Sitabuldi,81.9,20.3,8,0,0,0,63.7,0,41.1,48.18,Yellow
2025-03-19,18,J001,Variety Square,Sitabuldi,84.3,18.9,9,0,0,0,45.1,0,54.3,48.28,Yellow
2025-03-19,18,J002,Panchsheel Square,Sitabuldi,61.8,28.9,11,0,0,1,76.0,0,63.9,55.13,Orange
2025-03-19,18,J003,Jhansi Rani Square,Sitabuldi,84.5,22.0,16,0,0,0,69.6,0,17.3,51.66,Orange
2025-03-19,18,J004,GPO Square,Sitabuldi,91.2,24.9,10,0,0,0,69.3,0,44.1,54.96,Orange
2025-03-19,18,J005,Zero Mile,Sitabuldi,77.5,26.0,10,0,0,0,40.1,0,29.2,45.72,Yellow
2025-03-19,18,J006,Munje Square,Sitabuldi,49.4,33.6,9,0,0,0,39.4,0,32.4,35.85,Yellow
2025-03-19,19,J001,Variety Square,Sitabuldi,72.2,26.9,5,0,0,0,61.6,0,58.2,41.31,Yellow
2025-03-19,19,J002,Panchsheel Square,Sitabuldi,78.6,24.1,8,0,0,0,51.0,0,37.2,45.09,Yellow
2025-03-19,19,J003,Jhansi Rani Square,Sitabuldi,66.7,23.7,9,0,0,0,17.5,0,47.3,38.48,Yellow
2025-03-19,19,J004,GPO Square,Sitabuldi,52.8,32.6,9,0,0,0,87.3,0,35.1,44.2,Yellow
2025-03-19,19,J005,Zero Mile,Sitabuldi,77.4,28.8,10,0,0,0,77.4,0,49.3,52.3,Orange
2025-03-19,19,J006,Munje Square,Sitabuldi,86.8,17.1,7,0,0,0,67.7,0,30.8,48.25,Yellow
2025-03-19,20,J001,Variety Square,Sitabuldi,40.5,43.3,2,0,0,0,41.3,0,41.0,23.4,Green
2025-03-19,20,J002,Panchsheel Square,Sitabuldi,43.3,35.7,4,0,0,0,24.1,0,46.1,24.93,Green
2025-03-19,20,J003,Jhansi Rani Square,Sitabuldi,41.7,31.3,4,0,0,0,63.2,0,36.0,29.8,Yellow
2025-03-19,20,J004,GPO Square,Sitabuldi,31.7,45.1,3,0,0,0,51.3,0,48.1,24.12,Green
2025-03-19,20,J005,Zero Mile,Sitabuldi,37.1,33.6,5,0,0,0,20.0,1,39.0,28.83,Yellow
2025-03-19,20,J006,Munje Square,Sitabuldi,21.1,34.1,2,0,0,0,28.6,0,36.7,15.47,Green
2025-03-20,8,J001,Variety Square,Sitabuldi,93.2,16.3,9,0,0,0,58.1,0,41.6,52.25,Orange
2025-03-20,8,J002,Panchsheel Square,Sitabuldi,55.1,32.9,7,0,0,1,69.2,0,51.7,47.01,Yellow
2025-03-20,8,J003,Jhansi Rani Square,Sitabuldi,52.7,28.7,3,0,0,0,43.5,0,29.8,28.32,Yellow
2025-03-20,8,J004,GPO Square,Sitabuldi,63.9,26.8,4,0,0,0,54.3,0,19.5,34.29,Yellow
2025-03-20,8,J005,Zero Mile,Sitabuldi,45.2,33.2,15,0,0,0,58.7,0,43.5,39.53,Yellow
2025-03-20,8,J006,Munje Square,Sitabuldi,89.7,23.8,6,0,0,0,81.3,0,31.1,49.64,Yellow
2025-03-20,9,J001,Variety Square,Sitabuldi,90.1,19.2,8,0,0,0,67.9,0,31.0,50.75,Orange
2025-03-20,9,J002,Panchsheel Square,Sitabuldi,59.8,28.7,6,0,0,0,51.9,0,27.3,36.07,Yellow
2025-03-20,9,J003,Jhansi Rani Square,Sitabuldi,87.1,21.3,8,0,0,0,41.6,0,32.9,46.0,Yellow
2025-03-20,9,J004,GPO Square,Sitabuldi,57.6,25.1,8,0,0,0,33.3,0,28.9,35.73,Yellow
2025-03-20,9,J005,Zero Mile,Sitabuldi,60.1,33.5,7,0,0,0,56.4,0,51.2,39.55,Yellow
2025-03-20,9,J006,Munje Square,Sitabuldi,73.4,20.3,10,0,0,0,72.5,0,47.6,50.27,Orange
2025-03-20,10,J001,Variety Square,Sitabuldi,54.8,27.8,7,0,0,0,28.5,0,62.2,34.32,Yellow
2025-03-20,10,J002,Panchsheel Square,Sitabuldi,20.5,49.4,4,0,0,0,31.2,0,60.4,19.86,Green
2025-03-20,10,J003,Jhansi Rani Square,Sitabuldi,38.4,41.4,4,0,0,0,36.2,0,30.7,24.5,Green
2025-03-20,10,J004,GPO Square,Sitabuldi,32.3,28.5,4,0,0,0,22.3,0,49.1,21.48,Green
2025-03-20,10,J005,Zero Mile,Sitabuldi,73.8,29.0,2,0,0,0,51.6,0,28.9,34.34,Yellow
2025-03-20,10,J006,Munje Square,Sitabuldi,35.5,39.9,5,0,0,0,19.7,0,57.7,24.0,Green
2025-03-20,13,J001,Variety Square,Sitabuldi,33.8,38.6,1,0,0,0,9.1,0,64.7,16.25,Green
2025-03-20,13,J002,Panchsheel Square,Sitabuldi,46.8,35.6,6,0,0,0,29.3,0,68.2,30.85,Yellow
2025-03-20,13,J003,Jhansi Rani Square,Sitabuldi,50.0,31.4,2,0,0,0,53.5,0,22.9,27.17,Yellow
2025-03-20,13,J004,GPO Square,Sitabuldi,58.0,30.5,5,0,0,0,66.3,0,22.6,35.96,Yellow
2025-03-20,13,J005,Zero Mile,Sitabuldi,63.0,29.1,3,0,0,0,33.2,0,29.4,29.85,Yellow
2025-03-20,13,J006,Munje Square,Sitabuldi,42.0,31.2,4,0,0,0,30.0,0,39.4,25.08,Yellow
2025-03-20,17,J001,Variety Square,Sitabuldi,67.1,22.2,7,0,0,0,65.6,0,31.2,42.05,Yellow
2025-03-20,17,J002,Panchsheel Square,Sitabuldi,84.2,22.2,4,0,0,0,79.7,0,50.0,45.7,Yellow
2025-03-20,17,J003,Jhansi Rani Square,Sitabuldi,100.0,17.8,7,0,0,0,25.9,0,49.4,46.85,Yellow
2025-03-20,17,J004,GPO Square,Sitabuldi,81.6,22.1,14,0,0,1,41.3,0,48.0,55.08,Orange
2025-03-20,17,J005,Zero Mile,Sitabuldi,59.6,27.9,10,0,0,0,24.2,0,19.0,37.47,Yellow
2025-03-20,17,J006,Munje Square,Sitabuldi,68.4,26.0,0,0,0,0,51.5,0,56.4,31.04,Yellow
2025-03-20,18,J001,Variety Square,Sitabuldi,73.6,22.2,4,0,0,0,72.0,0,50.0,41.39,Yellow
2025-03-20,18,J002,Panchsheel Square,Sitabuldi,66.1,34.9,9,0,0,0,62.8,0,78.3,46.67,Yellow
2025-03-20,18,J003,Jhansi Rani Square,Sitabuldi,70.7,27.1,7,0,0,0,38.5,0,64.5,40.71,Yellow
2025-03-20,18,J004,GPO Square,Sitabuldi,45.4,34.7,8,0,0,0,37.6,0,48.6,33.69,Yellow
2025-03-20,18,J005,Zero Mile,Sitabuldi,54.2,23.2,13,0,0,0,54.5,0,41.7,41.53,Yellow
2025-03-20,18,J006,Munje Square,Sitabuldi,81.2,30.5,4,0,0,0,45.5,0,39.0,39.14,Yellow
2025-03-20,19,J001,Variety Square,Sitabuldi,56.2,29.3,4,0,0,0,52.0,0,37.8,32.55,Yellow
2025-03-20,19,J002,Panchsheel Square,Sitabuldi,47.0,32.2,11,0,0,0,64.3,0,71.4,42.33,Yellow
2025-03-20,19,J003,Jhansi Rani Square,Sitabuldi,84.8,18.5,7,0,0,0,23.5,0,36.7,41.31,Yellow
2025-03-20,19,J004,GPO Square,Sitabuldi,90.7,9.6,8,0,0,0,44.6,0,43.9,48.09,Yellow
2025-03-20,19,J005,Zero Mile,Sitabuldi,82.9,27.6,8,0,0,0,47.3,0,63.2,47.12,Yellow
2025-03-20,19,J006,Munje Square,Sitabuldi,67.7,27.3,10,0,0,0,57.6,0,30.1,45.46,Yellow
2025-03-20,20,J001,Variety Square,Sitabuldi,34.8,35.9,0,0,0,0,15.9,0,62.7,15.95,Green
2025-03-20,20,J002,Panchsheel Square,Sitabuldi,46.4,34.3,3,0,0,0,49.8,0,47.4,28.26,Yellow
2025-03-20,20,J003,Jhansi Rani Square,Sitabuldi,79.6,22.5,8,0,0,0,9.7,0,46.4,39.66,Yellow
2025-03-20,20,J004,GPO Square,Sitabuldi,47.8,34.0,2,0,0,0,44.0,0,51.1,26.5,Yellow
2025-03-20,20,J005,Zero Mile,Sitabuldi,52.2,32.7,5,0,0,0,9.4,0,23.8,25.76,Yellow
2025-03-20,20,J006,Munje Square,Sitabuldi,52.8,28.2,5,0,0,0,36.4,0,41.0,30.86,Yellow
2025-03-21,8,J001,Variety Square,Sitabuldi,69.4,25.6,14,0,0,0,34.9,0,51.1,43.59,Yellow
2025-03-21,8,J002,Panchsheel Square,Sitabuldi,65.2,32.8,2,0,0,0,72.2,0,49.5,35.88,Yellow
2025-03-21,8,J003,Jhansi Rani Square,Sitabuldi,70.8,24.1,7,0,0,0,55.2,0,33.9,41.71,Yellow
2025-03-21,8,J004,GPO Square,Sitabuldi,80.5,26.1,9,0,0,1,59.4,0,32.8,55.19,Orange
2025-03-21,8,J005,Zero Mile,Sitabuldi,79.8,24.7,8,0,0,0,44.4,0,29.1,44.06,Yellow
2025-03-21,8,J006,Munje Square,Sitabuldi,63.9,27.4,3,0,0,1,58.1,0,27.4,40.75,Yellow
2025-03-21,9,J001,Variety Square,Sitabuldi,98.4,14.4,6,0,0,0,64.0,0,58.7,51.06,Orange
2025-03-21,9,J002,Panchsheel Square,Sitabuldi,80.1,24.1,8,0,0,0,63.0,0,45.5,47.75,Yellow
2025-03-21,9,J003,Jhansi Rani Square,Sitabuldi,57.5,35.1,8,0,0,0,65.7,0,14.2,39.82,Yellow
2025-03-21,9,J004,GPO Square,Sitabuldi,76.2,15.3,4,0,0,0,56.6,0,50.8,39.9,Yellow
2025-03-21,9,J005,Zero Mile,Sitabuldi,45.6,31.6,5,0,0,0,50.8,0,57.3,31.67,Yellow
2025-03-21,9,J006,Munje Square,Sitabuldi,67.5,23.4,10,0,0,0,40.3,0,43.0,43.44,Yellow
2025-03-21,10,J001,Variety Square,Sitabuldi,27.2,41.2,3,0,0,0,55.0,0,42.4,23.05,Green
2025-03-21,10,J002,Panchsheel Square,Sitabuldi,46.1,32.5,3,0,0,0,35.8,0,61.7,26.79,Yellow
2025-03-21,10,J003,Jhansi Rani Square,Sitabuldi,47.0,36.0,3,0,0,1,48.1,0,29.9,34.31,Yellow
2025-03-21,10,J004,GPO Square,Sitabuldi,48.7,31.0,1,1,0,0,6.4,0,59.3,20.05,Green
2025-03-21,10,J005,Zero Mile,Sitabuldi,46.1,33.1,3,0,0,0,34.4,0,32.8,25.11,Yellow
2025-03-21,10,J006,Munje Square,Sitabuldi,58.2,25.7,3,0,0,0,6.3,0,40.0,24.91,Green
2025-03-21,13,J001,Variety Square,Sitabuldi,53.5,27.3,3,0,0,0,44.9,0,35.8,29.08,Yellow
2025-03-21,13,J002,Panchsheel Square,Sitabuldi,56.7,22.9,4,0,0,0,57.0,0,46.4,33.89,Yellow
2025-03-21,13,J003,Jhansi Rani Square,Sitabuldi,61.1,31.5,1,0,0,0,46.7,0,27.5,28.2,Yellow
2025-03-21,13,J004,GPO Square,Sitabuldi,42.1,26.8,4,0,0,0,43.4,0,45.1,27.4,Yellow
2025-03-21,13,J005,Zero Mile,Sitabuldi,42.5,31.7,3,0,0,0,25.2,0,32.6,22.67,Green
2025-03-21,13,J006,Munje Square,Sitabuldi,19.7,42.4,3,0,0,0,44.8,0,44.8,19.36,Green
2025-03-21,17,J001,Variety Square,Sitabuldi,51.1,31.0,3,0,0,0,35.2,0,38.7,27.04,Yellow
2025-03-21,17,J002,Panchsheel Square,Sitabuldi,61.2,28.3,10,0,0,0,65.3,0,45.9,45.46,Yellow
2025-03-21,17,J003,Jhansi Rani Square,Sitabuldi,78.7,24.9,8,0,0,0,75.4,0,46.7,49.27,Yellow
2025-03-21,17,J004,GPO Square,Sitabuldi,70.4,29.0,10,0,0,0,69.1,0,36.3,48.3,Yellow
2025-03-21,17,J005,Zero Mile,Sitabuldi,58.5,24.1,10,0,0,0,43.4,1,34.6,46.05,Yellow
2025-03-21,17,J006,Munje Square,Sitabuldi,82.2,19.7,3,0,0,0,58.3,0,28.6,39.34,Yellow
2025-03-21,18,J001,Variety Square,Sitabuldi,56.5,36.2,5,0,0,0,82.8,0,48.1,39.27,Yellow
2025-03-21,18,J002,Panchsheel Square,Sitabuldi,53.0,30.2,11,0,0,0,50.6,0,47.5,40.87,Yellow
2025-03-21,18,J003,Jhansi Rani Square,Sitabuldi,55.0,37.0,3,0,0,1,62.4,0,35.0,39.13,Yellow
2025-03-21,18,J004,GPO Square,Sitabuldi,62.9,25.2,7,0,0,0,42.4,0,51.2,38.28,Yellow
2025-03-21,18,J005,Zero Mile,Sitabuldi,63.2,23.6,11,0,0,0,88.4,0,42.3,49.32,Yellow
2025-03-21,18,J006,Munje Square,Sitabuldi,64.9,28.7,12,0,0,0,38.1,0,31.5,41.75,Yellow
2025-03-21,19,J001,Variety Square,Sitabuldi,78.0,22.0,7,0,0,0,72.5,0,50.3,47.28,Yellow
2025-03-21,19,J002,Panchsheel Square,Sitabuldi,81.3,23.4,10,0,0,0,47.3,0,63.1,49.63,Yellow
2025-03-21,19,J003,Jhansi Rani Square,Sitabuldi,78.4,19.8,13,0,0,0,44.7,0,69.1,48.67,Yellow
2025-03-21,19,J004,GPO Square,Sitabuldi,42.6,38.8,9,0,0,0,74.6,0,26.5,38.8,Yellow
2025-03-21,19,J005,Zero Mile,Sitabuldi,57.6,29.3,8,0,0,0,48.8,0,8.9,37.06,Yellow
2025-03-21,19,J006,Munje Square,Sitabuldi,56.3,30.1,10,0,0,0,58.6,0,44.9,42.91,Yellow
2025-03-21,20,J001,Variety Square,Sitabuldi,59.3,36.0,6,0,0,0,13.4,0,43.1,30.96,Yellow
2025-03-21,20,J002,Panchsheel Square,Sitabuldi,58.2,26.8,3,0,0,0,65.6,0,52.1,34.42,Yellow
2025-03-21,20,J003,Jhansi Rani Square,Sitabuldi,44.9,27.8,4,0,0,0,8.7,0,30.3,22.29,Green
2025-03-21,20,J004,GPO Square,Sitabuldi,51.3,32.4,4,0,0,0,56.1,0,41.3,31.88,Yellow
2025-03-21,20,J005,Zero Mile,Sitabuldi,61.5,28.0,5,0,0,0,35.6,0,25.4,32.55,Yellow
2025-03-21,20,J006,Munje Square,Sitabuldi,29.8,34.1,2,0,0,0,30.5,0,37.6,18.4,Green
2025-03-22,8,J001,Variety Square,Sitabuldi,44.2,33.7,9,0,0,0,84.7,0,49.9,41.97,Yellow
2025-03-22,8,J002,Panchsheel Square,Sitabuldi,77.4,24.4,5,0,0,0,94.4,0,63.1,48.04,Yellow
2025-03-22,8,J003,Jhansi Rani Square,Sitabuldi,67.1,22.7,7,0,0,0,55.5,0,41.0,41.02,Yellow
2025-03-22,8,J004,GPO Square,Sitabuldi,49.7,33.2,6,0,0,0,41.8,0,21.4,31.25,Yellow
2025-03-22,8,J005,Zero Mile,Sitabuldi,46.7,32.0,7,0,0,0,53.3,0,43.1,34.65,Yellow
2025-03-22,8,J006,Munje Square,Sitabuldi,60.9,30.7,8,0,0,0,86.8,0,34.6,45.02,Yellow
2025-03-22,9,J001,Variety Square,Sitabuldi,51.0,26.5,5,0,0,0,62.6,0,57.9,35.08,Yellow
2025-03-22,9,J002,Panchsheel Square,Sitabuldi,80.7,23.6,10,0,0,0,47.9,0,45.1,48.65,Yellow
2025-03-22,9,J003,Jhansi Rani Square,Sitabuldi,73.9,24.1,7,0,0,0,21.7,0,50.1,38.45,Yellow
2025-03-22,9,J004,GPO Square,Sitabuldi,62.4,25.9,9,0,0,0,100.0,0,49.2,49.68,Yellow
2025-03-22,9,J005,Zero Mile,Sitabuldi,72.7,29.8,6,0,0,0,56.6,0,37.4,41.18,Yellow
2025-03-22,9,J006,Munje Square,Sitabuldi,67.7,25.9,9,0,0,0,46.2,0,47.0,43.09,Yellow
2025-03-22,10,J001,Variety Square,Sitabuldi,26.6,33.9,0,0,0,0,43.4,0,42.2,16.6,Green
2025-03-22,10,J002,Panchsheel Square,Sitabuldi,37.3,35.9,1,0,0,0,6.4,0,51.0,16.2,Green
2025-03-22,10,J003,Jhansi Rani Square,Sitabuldi,26.6,46.6,2,0,0,0,15.2,0,26.6,14.6,Green
2025-03-22,10,J004,GPO Square,Sitabuldi,41.6,33.5,6,0,0,0,28.1,0,24.1,26.91,Yellow
2025-03-22,10,J005,Zero Mile,Sitabuldi,58.4,38.8,6,0,0,0,32.2,0,58.4,34.28,Yellow
2025-03-22,10,J006,Munje Square,Sitabuldi,26.4,43.3,4,0,0,0,57.7,0,47.9,24.97,Green
2025-03-22,13,J001,Variety Square,Sitabuldi,5.9,47.3,1,0,0,0,49.7,1,62.2,19.08,Green
2025-03-22,13,J002,Panchsheel Square,Sitabuldi,31.8,32.5,0,0,0,0,21.8,0,26.5,14.14,Green
